0.951188[a] 0.805493[a] 0.743328[a] 
0.747944[a] 0.785905[a] 0.966161[a] 
0.585856[a] 0.947742[a] 0.966412[a] 
0.864921[a] 0.929328[a] 0.705762[a] 
0.963072[a] 0.740713[a] 0.796225[a] 
0.862868[a] 0.822927[a] 0.814214[a] 
0.615673[a] 0.980040[a] 0.904297[a] 
0.806492[a] 0.766472[a] 0.927046[a] 
0.735324[a] 0.835383[a] 0.929302[a] 
0.976648[a] 0.761859[a] 0.761503[a] 
0.830675[a] 0.733116[a] 0.936219[a] 
0.661500[a] 0.846934[a] 0.991576[a] 
0.897651[a] 0.715731[a] 0.886628[a] 
0.800699[a] 0.999678[a] 0.699633[a] 
0.845513[a] 0.670419[a] 0.984077[a] 
0.879869[a] 0.944974[a] 0.675166[a] 
0.628214[a] 0.998614[a] 0.873182[a] 
0.880061[a] 0.672708[a] 0.947241[a] 
0.950413[a] 0.790610[a] 0.758987[a] 
0.862552[a] 0.638712[a] 0.998746[a] 
0.949674[a] 0.849002[a] 0.701334[a] 
0.741161[a] 0.943915[a] 0.814934[a] 
0.859718[a] 0.833282[a] 0.807011[a] 
0.754549[a] 0.818299[a] 0.927162[a] 
0.747026[a] 0.943011[a] 0.809973[a] 
0.844733[a] 0.989891[a] 0.665386[a] 
0.595677[a] 0.964867[a] 0.939466[a] 
0.940519[a] 0.736824[a] 0.822667[a] 
0.963253[a] 0.554569[a] 0.982189[a] 
0.804796[a] 0.900356[a] 0.794858[a] 
0.697270[a] 0.857202[a] 0.945538[a] 
0.851077[a] 0.993208[a] 0.655725[a] 
0.890850[a] 0.816349[a] 0.792810[a] 
0.996019[a] 0.808999[a] 0.694992[a] 
0.986231[a] 0.648830[a] 0.864948[a] 
0.822503[a] 0.894668[a] 0.782840[a] 
0.681816[a] 0.898832[a] 0.919361[a] 
0.739126[a] 0.891146[a] 0.869739[a] 
0.881956[a] 0.993836[a] 0.624218[a] 
0.798302[a] 0.963194[a] 0.738515[a] 
0.853659[a] 0.744188[a] 0.902163[a] 
0.978612[a] 0.812240[a] 0.709158[a] 
0.887836[a] 0.883765[a] 0.728409[a] 
0.783378[a] 0.740639[a] 0.975993[a] 
0.826595[a] 0.775126[a] 0.898289[a] 
0.862992[a] 0.693834[a] 0.943184[a] 
0.681691[a] 0.826351[a] 0.991969[a] 
0.928065[a] 0.882179[a] 0.689766[a] 
0.933019[a] 0.653162[a] 0.913829[a] 
0.974133[a] 0.801498[a] 0.724379[a] 
0.882507[a] 0.781613[a] 0.835890[a] 
0.739778[a] 0.963025[a] 0.797207[a] 
0.968619[a] 0.783028[a] 0.748363[a] 
0.755296[a] 0.967696[a] 0.777018[a] 
0.807018[a] 0.952056[a] 0.740936[a] 
0.965596[a] 0.960911[a] 0.573503[a] 
0.721546[a] 0.831928[a] 0.946536[a] 
0.782209[a] 0.919942[a] 0.797859[a] 
0.981747[a] 0.614656[a] 0.903607[a] 
0.987434[a] 0.830853[a] 0.681723[a] 
0.860086[a] 0.693164[a] 0.946761[a] 
0.869319[a] 0.932276[a] 0.698416[a] 
0.793115[a] 0.859976[a] 0.846919[a] 
0.834364[a] 0.800951[a] 0.864694[a] 
0.778924[a] 0.763546[a] 0.957540[a] 
0.735481[a] 0.851966[a] 0.912564[a] 
0.746954[a] 0.834735[a] 0.918321[a] 
0.882748[a] 0.723678[a] 0.893585[a] 
0.808203[a] 0.974079[a] 0.717729[a] 
0.993051[a] 0.803268[a] 0.703691[a] 
0.759193[a] 0.905270[a] 0.835547[a] 
0.934455[a] 0.771249[a] 0.794306[a] 
0.948687[a] 0.915689[a] 0.635634[a] 
0.991738[a] 0.697162[a] 0.811110[a] 
0.656284[a] 0.957264[a] 0.886463[a] 
0.837449[a] 0.724823[a] 0.937738[a] 
0.985729[a] 0.539568[a] 0.974713[a] 
0.787384[a] 0.784000[a] 0.928626[a] 
0.698022[a] 0.885331[a] 0.916657[a] 
0.793243[a] 0.875261[a] 0.831506[a] 
0.884630[a] 0.816003[a] 0.799377[a] 
0.697122[a] 0.837784[a] 0.965104[a] 
0.882917[a] 0.966715[a] 0.650378[a] 
0.842969[a] 0.690676[a] 0.966365[a] 
0.978004[a] 0.743352[a] 0.778654[a] 
0.851167[a] 0.713341[a] 0.935502[a] 
0.930566[a] 0.670963[a] 0.898481[a] 
0.873452[a] 0.780623[a] 0.845935[a] 
0.973970[a] 0.740437[a] 0.785603[a] 
0.986644[a] 0.588200[a] 0.925166[a] 
0.680654[a] 0.842464[a] 0.976893[a] 
0.798644[a] 0.752648[a] 0.948718[a] 
0.866978[a] 0.968536[a] 0.664496[a] 
0.649695[a] 0.882083[a] 0.968232[a] 
0.929015[a] 0.752054[a] 0.818940[a] 
0.879967[a] 0.676316[a] 0.943726[a] 
0.808321[a] 0.818040[a] 0.873649[a] 
0.880285[a] 0.799144[a] 0.820581[a] 
0.996558[a] 0.696844[a] 0.806608[a] 
0.998763[a] 0.819304[a] 0.681943[a] 
0.946018[a] 0.649455[a] 0.904537[a] 
0.781281[a] 0.743861[a] 0.974868[a] 
0.680258[a] 0.824705[a] 0.995047[a] 
0.872113[a] 0.782538[a] 0.845359[a] 
0.755513[a] 0.915751[a] 0.828746[a] 
0.895938[a] 0.700735[a] 0.903337[a] 
0.946669[a] 0.868751[a] 0.684591[a] 
0.922983[a] 0.986958[a] 0.590069[a] 
0.716988[a] 0.899288[a] 0.883734[a] 
0.892445[a] 0.667167[a] 0.940398[a] 
0.908560[a] 0.671658[a] 0.919792[a] 
0.781304[a] 0.903271[a] 0.815436[a] 
0.870341[a] 0.993573[a] 0.636096[a] 
0.896463[a] 0.846419[a] 0.757128[a] 
0.919988[a] 0.824678[a] 0.755344[a] 
0.962643[a] 0.683345[a] 0.854023[a] 
0.809302[a] 0.985608[a] 0.705100[a] 
0.828736[a] 0.810621[a] 0.860653[a] 
0.725400[a] 0.806479[a] 0.968131[a] 
0.773809[a] 0.893270[a] 0.832931[a] 
0.875837[a] 0.768169[a] 0.856003[a] 
0.982979[a] 0.955647[a] 0.561384[a] 
0.681601[a] 0.852139[a] 0.966270[a] 
0.641576[a] 0.858665[a] 0.999769[a] 
0.912322[a] 0.808374[a] 0.779314[a] 
0.597857[a] 0.906703[a] 0.995450[a] 
0.536513[a] 0.976329[a] 0.987168[a] 
0.586632[a] 0.984657[a] 0.928721[a] 
0.752103[a] 0.882816[a] 0.865091[a] 
0.955677[a] 0.663154[a] 0.881179[a] 
0.925206[a] 0.739344[a] 0.835460[a] 
0.899073[a] 0.764261[a] 0.836676[a] 
0.613757[a] 0.930773[a] 0.955480[a] 
0.903330[a] 0.783445[a] 0.813235[a] 
0.972491[a] 0.959506[a] 0.568013[a] 
0.905173[a] 0.963999[a] 0.630838[a] 
0.859087[a] 0.863311[a] 0.777612[a] 
0.957390[a] 0.704329[a] 0.838291[a] 
0.998827[a] 0.839573[a] 0.661610[a] 
0.871082[a] 0.796976[a] 0.831953[a] 
0.966423[a] 0.612423[a] 0.921165[a] 
0.659630[a] 0.876773[a] 0.963606[a] 
0.913914[a] 0.963876[a] 0.622219[a] 
0.947391[a] 0.621050[a] 0.931569[a] 
0.759269[a] 0.824389[a] 0.916352[a] 
0.786052[a] 0.786103[a] 0.927854[a] 
0.907443[a] 0.820564[a] 0.772003[a] 
0.872408[a] 0.645789[a] 0.981813[a] 
0.670208[a] 0.857216[a] 0.972587[a] 
0.910649[a] 0.953344[a] 0.636016[a] 
0.500924[a] 0.999294[a] 0.999792[a] 
0.942481[a] 0.569767[a] 0.987762[a] 
0.942576[a] 0.976983[a] 0.580451[a] 
0.853722[a] 0.976693[a] 0.669595[a] 
0.768410[a] 0.876067[a] 0.855533[a] 
0.882550[a] 0.671282[a] 0.946178[a] 
0.889867[a] 0.752524[a] 0.857619[a] 
0.832302[a] 0.776971[a] 0.890737[a] 
0.701816[a] 0.799951[a] 0.998243[a] 
0.902750[a] 0.632029[a] 0.965232[a] 
0.943241[a] 0.634505[a] 0.922264[a] 
0.854272[a] 0.900855[a] 0.744883[a] 
0.877554[a] 0.985546[a] 0.636910[a] 
0.966195[a] 0.566960[a] 0.966855[a] 
0.780699[a] 0.944658[a] 0.774653[a] 
0.944347[a] 0.588370[a] 0.967292[a] 
0.871749[a] 0.918528[a] 0.709733[a] 
0.970387[a] 0.847722[a] 0.681900[a] 
0.712613[a] 0.858977[a] 0.928420[a] 
0.709790[a] 0.805093[a] 0.985127[a] 
0.887555[a] 0.762305[a] 0.850150[a] 
0.689854[a] 0.961283[a] 0.848874[a] 
0.978201[a] 0.582855[a] 0.938954[a] 
0.973223[a] 0.657718[a] 0.869069[a] 
0.848041[a] 0.952415[a] 0.699554[a] 
0.716354[a] 0.843033[a] 0.940623[a] 
0.699621[a] 0.816826[a] 0.983563[a] 
0.761090[a] 0.885644[a] 0.853276[a] 
0.635739[a] 0.867293[a] 0.996978[a] 
0.884644[a] 0.909946[a] 0.705420[a] 
0.970154[a] 0.979150[a] 0.550706[a] 
0.717149[a] 0.831817[a] 0.951044[a] 
0.941678[a] 0.907079[a] 0.651253[a] 
0.741890[a] 0.801213[a] 0.956906[a] 
0.998770[a] 0.650902[a] 0.850338[a] 
0.954495[a] 0.884657[a] 0.660858[a] 
0.823718[a] 0.798827[a] 0.877465[a] 
0.775091[a] 0.918839[a] 0.806080[a] 
0.990107[a] 0.598041[a] 0.911862[a] 
0.640113[a] 0.924428[a] 0.935470[a] 
0.841631[a] 0.942905[a] 0.715473[a] 
0.990126[a] 0.700280[a] 0.809604[a] 
0.890795[a] 0.973581[a] 0.635635[a] 
0.880955[a] 0.840873[a] 0.778182[a] 
0.956118[a] 0.599970[a] 0.943922[a] 
0.957906[a] 0.740650[a] 0.801454[a] 
0.983674[a] 0.641569[a] 0.874767[a] 
0.738632[a] 0.947349[a] 0.814029[a] 
0.730071[a] 0.961942[a] 0.807998[a] 
0.648989[a] 0.982205[a] 0.868816[a] 
0.673473[a] 0.994681[a] 0.831856[a] 
0.919886[a] 0.676062[a] 0.904062[a] 
0.821012[a] 0.973422[a] 0.705576[a] 
0.759693[a] 0.795719[a] 0.944598[a] 
0.861091[a] 0.711186[a] 0.927733[a] 
0.640401[a] 0.885783[a] 0.973826[a] 
0.583154[a] 0.996817[a] 0.920039[a] 
0.656624[a] 0.856254[a] 0.987131[a] 
0.716736[a] 0.847370[a] 0.935905[a] 
0.794780[a] 0.994800[a] 0.710430[a] 
0.842230[a] 0.875765[a] 0.782015[a] 
0.663620[a] 0.922837[a] 0.913553[a] 
0.862800[a] 0.994815[a] 0.642395[a] 
0.874492[a] 0.926553[a] 0.698965[a] 
0.936831[a] 0.754469[a] 0.808710[a] 
0.713894[a] 0.788576[a] 0.997539[a] 
0.686103[a] 0.914010[a] 0.899897[a] 
0.840985[a] 0.703800[a] 0.955226[a] 
0.823894[a] 0.981407[a] 0.694710[a] 
0.773704[a] 0.732056[a] 0.994250[a] 
0.953484[a] 0.559574[a] 0.986952[a] 
0.761068[a] 0.739776[a] 0.999166[a] 
0.810851[a] 0.953132[a] 0.736027[a] 
0.829821[a] 0.790205[a] 0.879984[a] 
0.639715[a] 0.978553[a] 0.881742[a] 
0.870436[a] 0.858562[a] 0.771012[a] 
0.982310[a] 0.806033[a] 0.711667[a] 
0.801806[a] 0.931106[a] 0.767098[a] 
0.623951[a] 0.979190[a] 0.896869[a] 
0.732433[a] 0.804283[a] 0.963295[a] 
0.786411[a] 0.950092[a] 0.763507[a] 
0.939182[a] 0.614390[a] 0.946438[a] 
0.960065[a] 0.871387[a] 0.668558[a] 
0.715128[a] 0.948702[a] 0.836181[a] 
0.969246[a] 0.958871[a] 0.571893[a] 
0.752135[a] 0.933055[a] 0.814819[a] 
0.793107[a] 0.783984[a] 0.922919[a] 
0.860737[a] 0.943088[a] 0.696185[a] 
0.941088[a] 0.749561[a] 0.809361[a] 
0.997192[a] 0.996109[a] 0.506709[a] 
0.967556[a] 0.946321[a] 0.586134[a] 
0.913108[a] 0.711674[a] 0.875228[a] 
0.979348[a] 0.665359[a] 0.855303[a] 
0.876144[a] 0.659259[a] 0.964607[a] 
0.842918[a] 0.774444[a] 0.882648[a] 
0.566765[a] 0.992058[a] 0.941187[a] 
0.790561[a] 0.926100[a] 0.783349[a] 
0.831596[a] 0.703262[a] 0.965153[a] 
0.625210[a] 0.918719[a] 0.956080[a] 
0.919211[a] 0.711465[a] 0.869334[a] 
0.765742[a] 0.935530[a] 0.798739[a] 
0.984276[a] 0.647721[a] 0.868012[a] 
0.983685[a] 0.884211[a] 0.632115[a] 
0.813633[a] 0.716978[a] 0.969399[a] 
0.801294[a] 0.942221[a] 0.756495[a] 
0.787716[a] 0.797488[a] 0.914806[a] 
0.971638[a] 0.781375[a] 0.746997[a] 
0.651904[a] 0.860716[a] 0.987390[a] 
0.958956[a] 0.787460[a] 0.753594[a] 
0.788720[a] 0.858451[a] 0.852838[a] 
0.713684[a] 0.901969[a] 0.884357[a] 
0.829657[a] 0.912523[a] 0.757829[a] 
0.872568[a] 0.993746[a] 0.633695[a] 
0.945698[a] 0.790643[a] 0.763668[a] 
0.906680[a] 0.863819[a] 0.729511[a] 
0.952168[a] 0.921151[a] 0.626691[a] 
0.932479[a] 0.899603[a] 0.667928[a] 
0.805187[a] 0.984072[a] 0.710751[a] 
0.693715[a] 0.997706[a] 0.808589[a] 
0.782985[a] 0.847221[a] 0.869804[a] 
0.734635[a] 0.897353[a] 0.868023[a] 
0.878240[a] 0.948955[a] 0.672815[a] 
0.963667[a] 0.866996[a] 0.669348[a] 
0.873199[a] 0.629744[a] 0.997066[a] 
0.719113[a] 0.801101[a] 0.979795[a] 
0.849565[a] 0.844556[a] 0.805889[a] 
0.946719[a] 0.954410[a] 0.598881[a] 
0.953032[a] 0.614106[a] 0.932872[a] 
0.823105[a] 0.902703[a] 0.774202[a] 
0.943442[a] 0.968153[a] 0.588415[a] 
0.998598[a] 0.591050[a] 0.910362[a] 
0.763492[a] 0.911692[a] 0.824827[a] 
0.906218[a] 0.944831[a] 0.648960[a] 
0.966817[a] 0.560625[a] 0.972568[a] 
0.812543[a] 0.839834[a] 0.847632[a] 
0.813779[a] 0.717883[a] 0.968348[a] 
0.589552[a] 0.921996[a] 0.988461[a] 
0.901459[a] 0.682059[a] 0.916492[a] 
0.998707[a] 0.537725[a] 0.963578[a] 
0.977385[a] 0.669600[a] 0.853026[a] 
0.902337[a] 0.939076[a] 0.658597[a] 
0.974086[a] 0.954663[a] 0.571261[a] 
0.923782[a] 0.901372[a] 0.674856[a] 
0.927993[a] 0.617271[a] 0.954745[a] 
0.892862[a] 0.765380[a] 0.841768[a] 
0.736251[a] 0.948540[a] 0.815219[a] 
0.704152[a] 0.835167[a] 0.960691[a] 
0.972607[a] 0.954006[a] 0.573397[a] 
0.902763[a] 0.771800[a] 0.825447[a] 
0.959755[a] 0.575950[a] 0.964305[a] 
0.912392[a] 0.709042[a] 0.878576[a] 
0.913842[a] 0.618191[a] 0.967977[a] 
0.980008[a] 0.794783[a] 0.725219[a] 
0.910364[a] 0.910120[a] 0.679527[a] 
0.949870[a] 0.932563[a] 0.617577[a] 
0.859014[a] 0.681272[a] 0.959723[a] 
0.918318[a] 0.962995[a] 0.618697[a] 
0.669984[a] 0.876411[a] 0.953616[a] 
0.741595[a] 0.824758[a] 0.933657[a] 
0.899351[a] 0.862919[a] 0.737739[a] 
0.675706[a] 0.872774[a] 0.951530[a] 
0.805740[a] 0.863821[a] 0.830449[a] 
0.794069[a] 0.905441[a] 0.800501[a] 
0.787162[a] 0.762875[a] 0.949974[a] 
0.610656[a] 0.922387[a] 0.966967[a] 
0.664187[a] 0.966017[a] 0.869806[a] 
0.979018[a] 0.864152[a] 0.656840[a] 
0.954253[a] 0.915283[a] 0.630474[a] 
0.573116[a] 0.947108[a] 0.979785[a] 
0.840622[a] 0.925739[a] 0.733649[a] 
0.876370[a] 0.865156[a] 0.758484[a] 
0.973396[a] 0.610449[a] 0.916165[a] 
0.673655[a] 0.894217[a] 0.932138[a] 
0.856134[a] 0.997662[a] 0.646215[a] 
0.953884[a] 0.943111[a] 0.603015[a] 
0.927565[a] 0.830566[a] 0.741879[a] 
0.728091[a] 0.947951[a] 0.823968[a] 
0.951158[a] 0.884735[a] 0.664117[a] 
0.824260[a] 0.960096[a] 0.715654[a] 
0.952777[a] 0.724825[a] 0.822408[a] 
0.818653[a] 0.728948[a] 0.952409[a] 
0.862847[a] 0.757845[a] 0.879318[a] 
0.913878[a] 0.708520[a] 0.877612[a] 
0.980541[a] 0.609656[a] 0.909813[a] 
0.788855[a] 0.949495[a] 0.761660[a] 
0.686677[a] 0.995057[a] 0.818276[a] 
0.985111[a] 0.864398[a] 0.650501[a] 
0.974233[a] 0.762799[a] 0.762978[a] 
0.935127[a] 0.751581[a] 0.813302[a] 
0.960945[a] 0.991747[a] 0.547318[a] 
0.812449[a] 0.727393[a] 0.960169[a] 
0.924848[a] 0.607786[a] 0.967375[a] 
0.749370[a] 0.860207[a] 0.890433[a] 
0.800171[a] 0.765192[a] 0.934646[a] 
0.989918[a] 0.954790[a] 0.555303[a] 
0.919316[a] 0.636277[a] 0.944417[a] 
0.738016[a] 0.908093[a] 0.853901[a] 
0.804253[a] 0.795137[a] 0.900620[a] 
0.905597[a] 0.811378[a] 0.783034[a] 
0.932687[a] 0.992498[a] 0.574825[a] 
0.797539[a] 0.847929[a] 0.854543[a] 
0.833643[a] 0.829846[a] 0.836520[a] 
0.922282[a] 0.923457[a] 0.654271[a] 
0.980215[a] 0.983923[a] 0.535872[a] 
0.960739[a] 0.971908[a] 0.567363[a] 
0.977990[a] 0.627022[a] 0.894999[a] 
0.989946[a] 0.953567[a] 0.556497[a] 
0.620727[a] 0.910485[a] 0.968798[a] 
0.909709[a] 0.862519[a] 0.727782[a] 
0.707493[a] 0.997755[a] 0.794763[a] 
0.932168[a] 0.773770[a] 0.794071[a] 
0.640378[a] 0.966907[a] 0.892725[a] 
0.988292[a] 0.915348[a] 0.596370[a] 
0.907813[a] 0.751418[a] 0.840779[a] 
0.779706[a] 0.936324[a] 0.783980[a] 
0.712436[a] 0.960763[a] 0.826811[a] 
0.873310[a] 0.929665[a] 0.697034[a] 
0.726297[a] 0.822430[a] 0.951283[a] 
0.877439[a] 0.969938[a] 0.652634[a] 
0.782456[a] 0.872450[a] 0.845104[a] 
0.717980[a] 0.865586[a] 0.916444[a] 
0.914796[a] 0.626909[a] 0.958305[a] 
0.873243[a] 0.630962[a] 0.995805[a] 
0.614710[a] 0.899788[a] 0.985512[a] 
0.827876[a] 0.754593[a] 0.917541[a] 
0.832757[a] 0.805090[a] 0.862163[a] 
0.935086[a] 0.625225[a] 0.939700[a] 
0.791248[a] 0.846534[a] 0.862229[a] 
0.778959[a] 0.928334[a] 0.792716[a] 
0.904918[a] 0.716918[a] 0.878174[a] 
0.994594[a] 0.996067[a] 0.509349[a] 
0.782333[a] 0.743294[a] 0.974383[a] 
0.749228[a] 0.895603[a] 0.855179[a] 
0.871604[a] 0.808048[a] 0.820358[a] 
0.714613[a] 0.871485[a] 0.913912[a] 
0.987161[a] 0.694226[a] 0.818624[a] 
0.742474[a] 0.828497[a] 0.929039[a] 
0.995029[a] 0.508148[a] 0.996833[a] 
0.978291[a] 0.777257[a] 0.744462[a] 
0.964084[a] 0.931880[a] 0.604046[a] 
0.726446[a] 0.983375[a] 0.790189[a] 
0.855552[a] 0.914160[a] 0.730298[a] 
0.777422[a] 0.777746[a] 0.944842[a] 
0.738544[a] 0.961772[a] 0.799694[a] 
0.983363[a] 0.549693[a] 0.966954[a] 
0.947976[a] 0.947489[a] 0.604544[a] 
0.561960[a] 0.961132[a] 0.976918[a] 
0.650322[a] 0.864946[a] 0.984742[a] 
0.981398[a] 0.662820[a] 0.855791[a] 
0.623709[a] 0.883329[a] 0.992972[a] 
0.903456[a] 0.917968[a] 0.678586[a] 
0.946540[a] 0.860577[a] 0.692893[a] 
0.955552[a] 0.647423[a] 0.897036[a] 
0.898318[a] 0.798023[a] 0.803668[a] 
0.991628[a] 0.864268[a] 0.644114[a] 
0.944933[a] 0.702118[a] 0.852959[a] 
0.704896[a] 0.823424[a] 0.971690[a] 
0.947596[a] 0.970010[a] 0.582404[a] 
0.973848[a] 0.692066[a] 0.834096[a] 
0.792071[a] 0.765031[a] 0.942908[a] 
0.661024[a] 0.995019[a] 0.843967[a] 
0.695108[a] 0.873763[a] 0.931139[a] 
0.923963[a] 0.641222[a] 0.934825[a] 
0.706470[a] 0.826772[a] 0.966768[a] 
0.687308[a] 0.826407[a] 0.986295[a] 
0.928399[a] 0.788658[a] 0.782953[a] 
0.587229[a] 0.981860[a] 0.930922[a] 
0.889630[a] 0.623160[a] 0.987220[a] 
0.708658[a] 0.875452[a] 0.915900[a] 
0.807682[a] 0.826034[a] 0.866294[a] 
0.630298[a] 0.886013[a] 0.983698[a] 
0.575684[a] 0.968640[a] 0.955687[a] 
0.634129[a] 0.948870[a] 0.917010[a] 
0.978468[a] 0.987042[a] 0.534500[a] 
0.938257[a] 0.873973[a] 0.687780[a] 
0.691409[a] 0.921681[a] 0.886920[a] 
0.714959[a] 0.853663[a] 0.931388[a] 
0.644048[a] 0.913539[a] 0.942424[a] 
0.870958[a] 0.766222[a] 0.862830[a] 
0.725487[a] 0.915708[a] 0.858815[a] 
0.669874[a] 0.951063[a] 0.879072[a] 
0.868601[a] 0.995618[a] 0.635791[a] 
0.985030[a] 0.548818[a] 0.966162[a] 
0.922892[a] 0.598168[a] 0.978951[a] 
0.873709[a] 0.734844[a] 0.891457[a] 
0.912848[a] 0.832589[a] 0.754573[a] 
0.677898[a] 0.869642[a] 0.952471[a] 
0.894801[a] 0.984416[a] 0.620793[a] 
0.896399[a] 0.771270[a] 0.832340[a] 
0.614491[a] 0.938207[a] 0.947311[a] 
0.855474[a] 0.849318[a] 0.795218[a] 
0.860104[a] 0.813515[a] 0.826392[a] 
0.991981[a] 0.845633[a] 0.662396[a] 
0.984295[a] 0.533880[a] 0.981835[a] 
0.947987[a] 0.935409[a] 0.616614[a] 
0.862618[a] 0.910517[a] 0.726875[a] 
0.866373[a] 0.643019[a] 0.990617[a] 
0.977145[a] 0.883064[a] 0.639801[a] 
0.668555[a] 0.886884[a] 0.944571[a] 
0.742705[a] 0.892109[a] 0.865196[a] 
0.752235[a] 0.858435[a] 0.889340[a] 
0.985956[a] 0.608753[a] 0.905301[a] 
0.852532[a] 0.680920[a] 0.966558[a] 
0.846588[a] 0.874355[a] 0.779067[a] 
0.727326[a] 0.790881[a] 0.981803[a] 
0.870696[a] 0.865016[a] 0.764298[a] 
0.770180[a] 0.975593[a] 0.754237[a] 
0.993721[a] 0.597645[a] 0.908644[a] 
0.867960[a] 0.955506[a] 0.676544[a] 
0.816492[a] 0.758595[a] 0.924924[a] 
0.827518[a] 0.993260[a] 0.679231[a] 
0.913744[a] 0.812407[a] 0.773859[a] 
0.695805[a] 0.891359[a] 0.912846[a] 
0.918895[a] 0.753634[a] 0.827481[a] 
0.790951[a] 0.748664[a] 0.960395[a] 
0.932451[a] 0.585724[a] 0.981835[a] 
0.701413[a] 0.843188[a] 0.955409[a] 
0.884764[a] 0.768918[a] 0.846327[a] 
0.583643[a] 0.956629[a] 0.959738[a] 
0.848530[a] 0.798986[a] 0.852494[a] 
0.981270[a] 0.565157[a] 0.953583[a] 
0.740123[a] 0.922130[a] 0.837757[a] 
0.843948[a] 0.872193[a] 0.783869[a] 
0.872312[a] 0.676277[a] 0.951421[a] 
0.818918[a] 0.889965[a] 0.791127[a] 
0.948205[a] 0.980153[a] 0.571652[a] 
0.798662[a] 0.948493[a] 0.752855[a] 
0.625373[a] 0.963553[a] 0.911084[a] 
0.969911[a] 0.903315[a] 0.626784[a] 
0.572769[a] 0.931796[a] 0.995445[a] 
0.965768[a] 0.964194[a] 0.570048[a] 
0.854120[a] 0.661552[a] 0.984339[a] 
0.992935[a] 0.806302[a] 0.700773[a] 
0.969503[a] 0.872627[a] 0.657880[a] 
0.896641[a] 0.744558[a] 0.858812[a] 
0.887107[a] 0.849602[a] 0.763301[a] 
0.754227[a] 0.974667[a] 0.771116[a] 
0.913450[a] 0.604196[a] 0.982364[a] 
0.940666[a] 0.608070[a] 0.951273[a] 
0.873917[a] 0.811041[a] 0.815052[a] 
0.753511[a] 0.921157[a] 0.825342[a] 
0.867774[a] 0.952924[a] 0.679312[a] 
0.952235[a] 0.812126[a] 0.735649[a] 
0.821829[a] 0.906231[a] 0.771950[a] 
0.835144[a] 0.793900[a] 0.870966[a] 
0.978203[a] 0.535512[a] 0.986295[a] 
0.776142[a] 0.826143[a] 0.897725[a] 
0.825183[a] 0.823152[a] 0.851675[a] 
