0.716891[a] 0.675504[a] 0.107615[a] 
0.201787[a] 0.921753[a] 0.376470[a] 
0.679637[a] 0.605801[a] 0.214571[a] 
0.399941[a] 0.891751[a] 0.208318[a] 
0.227355[a] 0.765226[a] 0.507429[a] 
0.357450[a] 0.385290[a] 0.757271[a] 
0.281658[a] 0.305975[a] 0.912378[a] 
0.518625[a] 0.167772[a] 0.813613[a] 
0.941230[a] 0.422469[a] 0.136311[a] 
0.491708[a] 0.810899[a] 0.197403[a] 
0.451088[a] 0.572755[a] 0.476167[a] 
0.919080[a] 0.569271[a] 0.011659[a] 
0.600578[a] 0.142029[a] 0.757404[a] 
0.806812[a] 0.414999[a] 0.278199[a] 
0.766987[a] 0.215767[a] 0.517256[a] 
0.491495[a] 0.886592[a] 0.121923[a] 
0.442333[a] 0.791451[a] 0.266226[a] 
0.515890[a] 0.442870[a] 0.541249[a] 
0.515022[a] 0.119489[a] 0.865499[a] 
0.553646[a] 0.179947[a] 0.766417[a] 
0.146976[a] 0.782962[a] 0.570072[a] 
0.898176[a] 0.408506[a] 0.193328[a] 
0.322062[a] 0.678509[a] 0.499439[a] 
0.070348[a] 0.914015[a] 0.515647[a] 
0.568427[a] 0.834023[a] 0.097560[a] 
0.989164[a] 0.091380[a] 0.419466[a] 
0.024646[a] 0.947831[a] 0.527533[a] 
0.831618[a] 0.263764[a] 0.404628[a] 
0.252046[a] 0.650004[a] 0.597960[a] 
0.879915[a] 0.353797[a] 0.266298[a] 
0.224765[a] 0.353944[a] 0.921302[a] 
0.476892[a] 0.412376[a] 0.610742[a] 
0.420103[a] 0.306885[a] 0.773022[a] 
0.310617[a] 0.193852[a] 0.995541[a] 
0.487493[a] 0.238146[a] 0.774371[a] 
0.607004[a] 0.123055[a] 0.769951[a] 
0.843643[a] 0.431071[a] 0.225296[a] 
0.157482[a] 0.687723[a] 0.654805[a] 
0.608626[a] 0.201295[a] 0.690089[a] 
0.676115[a] 0.031024[a] 0.792871[a] 
0.206732[a] 0.957862[a] 0.335416[a] 
0.985487[a] 0.238129[a] 0.276393[a] 
0.766266[a] 0.398451[a] 0.335294[a] 
0.931429[a] 0.402460[a] 0.166121[a] 
0.439862[a] 0.392192[a] 0.667955[a] 
0.782069[a] 0.256954[a] 0.460987[a] 
0.963647[a] 0.451505[a] 0.084859[a] 
0.257907[a] 0.331598[a] 0.910505[a] 
0.123301[a] 0.407715[a] 0.968994[a] 
0.222280[a] 0.450577[a] 0.827153[a] 
0.682433[a] 0.227223[a] 0.590354[a] 
0.064523[a] 0.449042[a] 0.986445[a] 
0.038937[a] 0.958391[a] 0.502682[a] 
0.941439[a] 0.007954[a] 0.550617[a] 
0.498327[a] 0.115587[a] 0.886095[a] 
0.695053[a] 0.048653[a] 0.756304[a] 
0.939580[a] 0.421394[a] 0.139036[a] 
0.310920[a] 0.822918[a] 0.366171[a] 
0.248499[a] 0.856975[a] 0.394536[a] 
0.436781[a] 0.171716[a] 0.891513[a] 
0.101574[a] 0.887273[a] 0.511162[a] 
0.253810[a] 0.918906[a] 0.327294[a] 
0.334708[a] 0.779200[a] 0.386102[a] 
0.153170[a] 0.794393[a] 0.552446[a] 
0.960755[a] 0.535080[a] 0.004175[a] 
0.651243[a] 0.706817[a] 0.141950[a] 
0.425548[a] 0.595880[a] 0.478582[a] 
0.641738[a] 0.777467[a] 0.080805[a] 
0.323435[a] 0.380696[a] 0.795879[a] 
0.294466[a] 0.302614[a] 0.902931[a] 
0.926534[a] 0.047569[a] 0.525908[a] 
0.387987[a] 0.429351[a] 0.682672[a] 
0.174704[a] 0.628070[a] 0.697236[a] 
0.398321[a] 0.543411[a] 0.558278[a] 
0.902922[a] 0.490020[a] 0.107068[a] 
0.336828[a] 0.722774[a] 0.440408[a] 
0.430555[a] 0.901067[a] 0.168388[a] 
0.658633[a] 0.820140[a] 0.021237[a] 
0.643156[a] 0.362389[a] 0.494465[a] 
0.707347[a] 0.551343[a] 0.241320[a] 
0.917793[a] 0.173232[a] 0.408985[a] 
0.390420[a] 0.266748[a] 0.842842[a] 
0.340322[a] 0.744793[a] 0.414896[a] 
0.225615[a] 0.657581[a] 0.616813[a] 
0.376638[a] 0.235705[a] 0.887666[a] 
0.386042[a] 0.693780[a] 0.420188[a] 
0.564689[a] 0.095770[a] 0.839550[a] 
0.441305[a] 0.660669[a] 0.398035[a] 
0.322468[a] 0.975603[a] 0.201939[a] 
0.699545[a] 0.383805[a] 0.416660[a] 
0.280520[a] 0.271857[a] 0.947634[a] 
0.188192[a] 0.948651[a] 0.363167[a] 
0.439988[a] 0.397776[a] 0.662247[a] 
0.482767[a] 0.432889[a] 0.584354[a] 
0.250232[a] 0.445403[a] 0.804374[a] 
0.122089[a] 0.805186[a] 0.572735[a] 
0.375591[a] 0.618380[a] 0.506039[a] 
0.178456[a] 0.560605[a] 0.760948[a] 
0.560222[a] 0.884238[a] 0.055551[a] 
0.530085[a] 0.298115[a] 0.671810[a] 
0.280530[a] 0.705635[a] 0.513845[a] 
0.863925[a] 0.028658[a] 0.607427[a] 
0.569627[a] 0.880411[a] 0.049972[a] 
0.829008[a] 0.126505[a] 0.544498[a] 
0.022080[a] 0.915691[a] 0.562240[a] 
0.298127[a] 0.959367[a] 0.242516[a] 
0.354578[a] 0.818438[a] 0.326993[a] 
0.474588[a] 0.473755[a] 0.551668[a] 
0.063575[a] 0.924206[a] 0.512229[a] 
0.611921[a] 0.678748[a] 0.209342[a] 
0.457792[a] 0.749993[a] 0.292225[a] 
0.230467[a] 0.431894[a] 0.837649[a] 
0.647066[a] 0.609528[a] 0.243416[a] 
0.257274[a] 0.775384[a] 0.467352[a] 
0.509865[a] 0.157023[a] 0.833123[a] 
0.387127[a] 0.566737[a] 0.546146[a] 
0.222600[a] 0.984608[a] 0.292802[a] 
0.783551[a] 0.459344[a] 0.257115[a] 
0.511285[a] 0.036895[a] 0.951830[a] 
0.450069[a] 0.384221[a] 0.665720[a] 
0.797508[a] 0.236108[a] 0.466394[a] 
0.612333[a] 0.493921[a] 0.393756[a] 
0.425661[a] 0.143549[a] 0.930800[a] 
0.335734[a] 0.700647[a] 0.463630[a] 
0.644394[a] 0.295388[a] 0.560228[a] 
0.349426[a] 0.368682[a] 0.781902[a] 
0.967895[a] 0.408892[a] 0.123223[a] 
0.314592[a] 0.916556[a] 0.268863[a] 
0.779998[a] 0.087194[a] 0.632818[a] 
0.470359[a] 0.094409[a] 0.935241[a] 
0.114302[a] 0.852727[a] 0.532981[a] 
0.345766[a] 0.564344[a] 0.589900[a] 
0.704439[a] 0.098230[a] 0.697341[a] 
0.181673[a] 0.690349[a] 0.627988[a] 
0.776705[a] 0.143178[a] 0.580126[a] 
0.818207[a] 0.600336[a] 0.081467[a] 
0.623475[a] 0.456459[a] 0.420077[a] 
0.606240[a] 0.598644[a] 0.295126[a] 
0.300051[a] 0.556337[a] 0.643621[a] 
0.186869[a] 0.336647[a] 0.976494[a] 
0.117950[a] 0.452770[a] 0.929290[a] 
0.635706[a] 0.392476[a] 0.471828[a] 
0.793673[a] 0.016012[a] 0.690325[a] 
0.235175[a] 0.634011[a] 0.630825[a] 
0.182987[a] 0.995865[a] 0.321157[a] 
0.355180[a] 0.572273[a] 0.572557[a] 
0.320182[a] 0.273394[a] 0.906434[a] 
0.214981[a] 0.889987[a] 0.395042[a] 
0.321993[a] 0.268528[a] 0.909489[a] 
0.623216[a] 0.842714[a] 0.034080[a] 
0.979862[a] 0.264728[a] 0.255421[a] 
0.807535[a] 0.022371[a] 0.670104[a] 
0.763829[a] 0.672476[a] 0.063705[a] 
0.287536[a] 0.763695[a] 0.448778[a] 
0.546461[a] 0.494160[a] 0.459389[a] 
0.148270[a] 0.709421[a] 0.642318[a] 
0.650321[a] 0.390185[a] 0.459504[a] 
0.426060[a] 0.333160[a] 0.740791[a] 
0.005940[a] 0.548147[a] 0.945923[a] 
0.257998[a] 0.416324[a] 0.825688[a] 
0.086051[a] 0.838651[a] 0.575309[a] 
0.257566[a] 0.668726[a] 0.573717[a] 
0.341549[a] 0.364379[a] 0.794082[a] 
0.906349[a] 0.544769[a] 0.048892[a] 
0.033640[a] 0.900076[a] 0.566294[a] 
0.735325[a] 0.297807[a] 0.466878[a] 
0.595079[a] 0.248850[a] 0.656080[a] 
0.949916[a] 0.489804[a] 0.060290[a] 
0.481924[a] 0.362285[a] 0.655800[a] 
0.333014[a] 0.169877[a] 0.997119[a] 
0.989342[a] 0.211774[a] 0.298894[a] 
0.426772[a] 0.931670[a] 0.141568[a] 
0.932228[a] 0.534526[a] 0.033256[a] 
0.994543[a] 0.063171[a] 0.442295[a] 
0.312578[a] 0.292936[a] 0.894495[a] 
0.506772[a] 0.823563[a] 0.169675[a] 
0.600615[a] 0.648839[a] 0.250556[a] 
0.677876[a] 0.179010[a] 0.643124[a] 
0.546398[a] 0.278816[a] 0.674796[a] 
0.352710[a] 0.984737[a] 0.162563[a] 
0.927116[a] 0.255839[a] 0.317055[a] 
0.462850[a] 0.135822[a] 0.901339[a] 
0.596623[a] 0.891882[a] 0.011505[a] 
0.857336[a] 0.329560[a] 0.313114[a] 
0.283840[a] 0.628056[a] 0.588114[a] 
0.974271[a] 0.356745[a] 0.168994[a] 
0.693050[a] 0.196084[a] 0.610875[a] 
0.530570[a] 0.483173[a] 0.486267[a] 
0.792992[a] 0.581374[a] 0.125645[a] 
0.710743[a] 0.013509[a] 0.775758[a] 
0.005369[a] 0.726782[a] 0.767859[a] 
0.255009[a] 0.318875[a] 0.926126[a] 
0.058517[a] 0.482914[a] 0.958579[a] 
0.455928[a] 0.320791[a] 0.723290[a] 
0.224900[a] 0.777002[a] 0.498108[a] 
0.581094[a] 0.639810[a] 0.279107[a] 
0.650118[a] 0.690627[a] 0.159265[a] 
0.546038[a] 0.179052[a] 0.774920[a] 
0.184080[a] 0.350297[a] 0.965634[a] 
0.852401[a] 0.038622[a] 0.608988[a] 
0.948426[a] 0.472747[a] 0.078837[a] 
0.742759[a] 0.486562[a] 0.270689[a] 
0.472355[a] 0.778224[a] 0.249431[a] 
0.261732[a] 0.249370[a] 0.988907[a] 
0.766872[a] 0.216263[a] 0.516875[a] 
0.990576[a] 0.185898[a] 0.323536[a] 
0.402423[a] 0.998693[a] 0.098894[a] 
0.282615[a] 0.305896[a] 0.911499[a] 
0.537561[a] 0.667158[a] 0.295292[a] 
0.469229[a] 0.836909[a] 0.193873[a] 
0.448115[a] 0.897900[a] 0.153995[a] 
0.654723[a] 0.478403[a] 0.366884[a] 
0.139550[a] 0.445672[a] 0.914788[a] 
0.081866[a] 0.606276[a] 0.811868[a] 
0.362704[a] 0.390020[a] 0.747286[a] 
0.453342[a] 0.158194[a] 0.888475[a] 
0.364247[a] 0.999626[a] 0.136137[a] 
0.589333[a] 0.704335[a] 0.206342[a] 
0.770565[a] 0.296381[a] 0.433064[a] 
0.147280[a] 0.387886[a] 0.964843[a] 
0.439410[a] 0.628692[a] 0.431909[a] 
0.442485[a] 0.609878[a] 0.447647[a] 
0.505963[a] 0.139301[a] 0.854746[a] 
0.231444[a] 0.808260[a] 0.460305[a] 
0.261776[a] 0.527962[a] 0.710272[a] 
0.536587[a] 0.069887[a] 0.893536[a] 
0.944018[a] 0.021250[a] 0.534742[a] 
0.333757[a] 0.832990[a] 0.333263[a] 
0.489519[a] 0.306701[a] 0.703789[a] 
0.913405[a] 0.409264[a] 0.177341[a] 
0.292673[a] 0.270597[a] 0.936740[a] 
0.787170[a] 0.437456[a] 0.275384[a] 
0.280917[a] 0.304435[a] 0.914658[a] 
0.700479[a] 0.701896[a] 0.097635[a] 
0.778885[a] 0.642561[a] 0.078564[a] 
0.737984[a] 0.504474[a] 0.257553[a] 
0.219449[a] 0.865189[a] 0.415372[a] 
0.226336[a] 0.294359[a] 0.979314[a] 
0.506477[a] 0.161053[a] 0.832481[a] 
0.223538[a] 0.614891[a] 0.661581[a] 
0.717433[a] 0.258879[a] 0.523698[a] 
0.318085[a] 0.761169[a] 0.420756[a] 
0.431367[a] 0.774248[a] 0.294395[a] 
0.320615[a] 0.272605[a] 0.906791[a] 
0.649259[a] 0.208276[a] 0.642475[a] 
0.363646[a] 0.415223[a] 0.721141[a] 
0.651596[a] 0.836430[a] 0.011983[a] 
0.965109[a] 0.021047[a] 0.513854[a] 
0.004466[a] 0.534294[a] 0.961250[a] 
0.701823[a] 0.044426[a] 0.753761[a] 
0.743085[a] 0.347669[a] 0.409256[a] 
0.212333[a] 0.600024[a] 0.687653[a] 
0.640915[a] 0.409565[a] 0.449530[a] 
0.261394[a] 0.978941[a] 0.259674[a] 
0.395073[a] 0.163047[a] 0.941890[a] 
0.566707[a] 0.908294[a] 0.025008[a] 
0.540969[a] 0.679842[a] 0.279199[a] 
0.720228[a] 0.412775[a] 0.367007[a] 
0.960769[a] 0.106590[a] 0.432651[a] 
0.798941[a] 0.035490[a] 0.665579[a] 
0.795427[a] 0.016756[a] 0.687828[a] 
0.513359[a] 0.205541[a] 0.781110[a] 
0.073652[a] 0.784484[a] 0.641874[a] 
0.934758[a] 0.347643[a] 0.217609[a] 
0.909387[a] 0.513228[a] 0.077395[a] 
0.489396[a] 0.499368[a] 0.511246[a] 
0.628542[a] 0.413765[a] 0.457703[a] 
0.531758[a] 0.179755[a] 0.788497[a] 
0.689667[a] 0.230691[a] 0.579652[a] 
0.627985[a] 0.280248[a] 0.591777[a] 
0.424473[a] 0.897126[a] 0.178411[a] 
0.120797[a] 0.867008[a] 0.512206[a] 
0.695380[a] 0.199876[a] 0.604754[a] 
0.425833[a] 0.972107[a] 0.102070[a] 
0.160913[a] 0.789199[a] 0.549898[a] 
0.604356[a] 0.817418[a] 0.078236[a] 
0.243674[a] 0.341711[a] 0.914625[a] 
0.466095[a] 0.177901[a] 0.856014[a] 
0.544723[a] 0.520160[a] 0.435127[a] 
0.101581[a] 0.483998[a] 0.914431[a] 
0.436588[a] 0.862877[a] 0.200545[a] 
0.766425[a] 0.484622[a] 0.248963[a] 
0.308377[a] 0.842115[a] 0.349518[a] 
0.543644[a] 0.447116[a] 0.509250[a] 
0.211079[a] 0.510575[a] 0.778357[a] 
0.511756[a] 0.651663[a] 0.336592[a] 
0.108474[a] 0.758366[a] 0.633169[a] 
0.837618[a] 0.578112[a] 0.084280[a] 
0.064663[a] 0.759924[a] 0.675423[a] 
0.313314[a] 0.217653[a] 0.969042[a] 
0.638532[a] 0.560372[a] 0.301107[a] 
0.292322[a] 0.651099[a] 0.556589[a] 
0.277652[a] 0.987852[a] 0.234506[a] 
0.995233[a] 0.138365[a] 0.366412[a] 
0.445297[a] 0.609613[a] 0.445101[a] 
0.659584[a] 0.253201[a] 0.587225[a] 
0.327483[a] 0.833731[a] 0.338796[a] 
0.795445[a] 0.470447[a] 0.234119[a] 
0.050674[a] 0.612267[a] 0.837069[a] 
0.810029[a] 0.472436[a] 0.217545[a] 
0.241015[a] 0.869685[a] 0.389309[a] 
0.449030[a] 0.548812[a] 0.502168[a] 
0.540692[a] 0.126420[a] 0.832898[a] 
0.109742[a] 0.954200[a] 0.436068[a] 
0.316071[a] 0.673369[a] 0.510570[a] 
0.046507[a] 0.611776[a] 0.841727[a] 
0.069374[a] 0.697415[a] 0.733221[a] 
0.121418[a] 0.497575[a] 0.881017[a] 
0.418076[a] 0.634354[a] 0.447580[a] 
0.449797[a] 0.316318[a] 0.733895[a] 
0.318308[a] 0.215596[a] 0.966106[a] 
0.144974[a] 0.980607[a] 0.374428[a] 
0.122003[a] 0.427665[a] 0.950341[a] 
0.431114[a] 0.847697[a] 0.221199[a] 
0.533571[a] 0.193756[a] 0.772683[a] 
0.101059[a] 0.779052[a] 0.619898[a] 
0.726656[a] 0.027316[a] 0.746039[a] 
0.387972[a] 0.942050[a] 0.169988[a] 
0.437676[a] 0.160301[a] 0.902032[a] 
0.312260[a] 0.867426[a] 0.320325[a] 
0.417959[a] 0.480113[a] 0.601938[a] 
0.802539[a] 0.058807[a] 0.638664[a] 
0.537351[a] 0.343980[a] 0.618679[a] 
0.866903[a] 0.546913[a] 0.086194[a] 
0.874929[a] 0.407827[a] 0.217254[a] 
0.789106[a] 0.243694[a] 0.467210[a] 
0.033986[a] 0.526846[a] 0.939179[a] 
0.714617[a] 0.610027[a] 0.175367[a] 
0.175449[a] 0.786358[a] 0.538203[a] 
0.553985[a] 0.187078[a] 0.758946[a] 
0.876844[a] 0.229608[a] 0.393558[a] 
0.705018[a] 0.559954[a] 0.235037[a] 
0.450317[a] 0.133216[a] 0.916477[a] 
0.306401[a] 0.797192[a] 0.396416[a] 
0.747727[a] 0.699320[a] 0.052963[a] 
0.350030[a] 0.906564[a] 0.243416[a] 
0.067910[a] 0.861258[a] 0.570841[a] 
0.484007[a] 0.378953[a] 0.637049[a] 
0.618651[a] 0.435775[a] 0.445585[a] 
0.893869[a] 0.358788[a] 0.247353[a] 
0.881089[a] 0.517061[a] 0.101860[a] 
0.561019[a] 0.091103[a] 0.847888[a] 
0.851342[a] 0.475190[a] 0.173478[a] 
0.261849[a] 0.805256[a] 0.432905[a] 
0.496614[a] 0.992435[a] 0.010962[a] 
0.950726[a] 0.014287[a] 0.534997[a] 
0.538992[a] 0.816660[a] 0.144358[a] 
0.364142[a] 0.399910[a] 0.735958[a] 
0.772326[a] 0.340629[a] 0.387056[a] 
0.643765[a] 0.332413[a] 0.523831[a] 
0.844666[a] 0.236477[a] 0.418867[a] 
0.768916[a] 0.589637[a] 0.141456[a] 
0.407914[a] 0.479191[a] 0.612905[a] 
0.296051[a] 0.515172[a] 0.688788[a] 
0.971220[a] 0.473966[a] 0.054824[a] 
0.653719[a] 0.335930[a] 0.510361[a] 
0.489906[a] 0.816514[a] 0.193590[a] 
0.140586[a] 0.857485[a] 0.501939[a] 
0.566199[a] 0.270067[a] 0.663744[a] 
0.150648[a] 0.951127[a] 0.398235[a] 
0.252156[a] 0.482707[a] 0.765147[a] 
0.316811[a] 0.483935[a] 0.699264[a] 
0.638695[a] 0.127537[a] 0.733778[a] 
0.647092[a] 0.707816[a] 0.145102[a] 
0.803389[a] 0.039294[a] 0.657327[a] 
0.916739[a] 0.534998[a] 0.048274[a] 
0.866601[a] 0.235429[a] 0.397980[a] 
0.412535[a] 0.796119[a] 0.291356[a] 
0.321569[a] 0.425128[a] 0.753314[a] 
0.577985[a] 0.444343[a] 0.477682[a] 
0.096835[a] 0.470049[a] 0.933126[a] 
0.934728[a] 0.455416[a] 0.109866[a] 
0.451547[a] 0.955282[a] 0.093181[a] 
0.073934[a] 0.535809[a] 0.890267[a] 
0.891737[a] 0.273582[a] 0.334691[a] 
0.237986[a] 0.310503[a] 0.951521[a] 
0.268782[a] 0.803977[a] 0.427251[a] 
0.462580[a] 0.076843[a] 0.960587[a] 
0.362393[a] 0.689517[a] 0.448100[a] 
0.838786[a] 0.362227[a] 0.298997[a] 
0.340707[a] 0.831310[a] 0.327993[a] 
0.053019[a] 0.499870[a] 0.947120[a] 
0.831197[a] 0.161130[a] 0.507682[a] 
0.752079[a] 0.128971[a] 0.618961[a] 
0.400995[a] 0.992320[a] 0.106696[a] 
0.047150[a] 0.659087[a] 0.793773[a] 
0.242434[a] 0.382913[a] 0.874663[a] 
0.354886[a] 0.796476[a] 0.348648[a] 
0.435692[a] 0.271646[a] 0.792672[a] 
0.607651[a] 0.771368[a] 0.120991[a] 
0.541142[a] 0.898098[a] 0.060771[a] 
0.731960[a] 0.239519[a] 0.528532[a] 
0.596606[a] 0.240970[a] 0.662434[a] 
0.621323[a] 0.438132[a] 0.440554[a] 
0.792727[a] 0.530704[a] 0.176579[a] 
0.475558[a] 0.725084[a] 0.299368[a] 
0.522310[a] 0.536623[a] 0.441077[a] 
0.625406[a] 0.221262[a] 0.653342[a] 
0.533063[a] 0.340848[a] 0.626099[a] 
0.356601[a] 0.376237[a] 0.767172[a] 
0.757252[a] 0.425758[a] 0.317000[a] 
0.694646[a] 0.100424[a] 0.704940[a] 
0.192970[a] 0.894159[a] 0.412881[a] 
0.490797[a] 0.870362[a] 0.138851[a] 
0.786998[a] 0.660719[a] 0.052293[a] 
0.476027[a] 0.173847[a] 0.850137[a] 
0.273270[a] 0.866775[a] 0.359965[a] 
0.682832[a] 0.376711[a] 0.440467[a] 
0.325478[a] 0.603524[a] 0.571009[a] 
0.907658[a] 0.443827[a] 0.148525[a] 
0.020172[a] 0.633426[a] 0.846412[a] 
0.150614[a] 0.913447[a] 0.435949[a] 
0.365635[a] 0.386594[a] 0.747782[a] 
0.552112[a] 0.420360[a] 0.527538[a] 
0.403326[a] 0.221766[a] 0.874918[a] 
0.120663[a] 0.754919[a] 0.624429[a] 
0.874182[a] 0.407680[a] 0.218148[a] 
0.619377[a] 0.782682[a] 0.097951[a] 
0.249057[a] 0.380861[a] 0.870092[a] 
0.571267[a] 0.926768[a] 0.001975[a] 
0.216668[a] 0.776078[a] 0.507264[a] 
0.714755[a] 0.538679[a] 0.246575[a] 
0.367463[a] 0.301785[a] 0.830762[a] 
0.744915[a] 0.457354[a] 0.297741[a] 
0.517316[a] 0.491930[a] 0.490764[a] 
0.338457[a] 0.687552[a] 0.474001[a] 
0.914059[a] 0.389464[a] 0.196487[a] 
0.772630[a] 0.234250[a] 0.493130[a] 
0.113827[a] 0.696474[a] 0.689709[a] 
0.549989[a] 0.624393[a] 0.325628[a] 
0.993361[a] 0.279905[a] 0.226744[a] 
0.262222[a] 0.523925[a] 0.713862[a] 
0.788275[a] 0.159795[a] 0.551940[a] 
0.540519[a] 0.724875[a] 0.234616[a] 
0.259218[a] 0.464475[a] 0.776318[a] 
0.261943[a] 0.863283[a] 0.374784[a] 
0.400725[a] 0.523454[a] 0.575831[a] 
0.590366[a] 0.369916[a] 0.539728[a] 
0.566038[a] 0.071860[a] 0.862112[a] 
0.511212[a] 0.681603[a] 0.307195[a] 
0.731516[a] 0.476373[a] 0.292121[a] 
0.676607[a] 0.382786[a] 0.440617[a] 
0.428755[a] 0.212523[a] 0.858732[a] 
0.595837[a] 0.423591[a] 0.480582[a] 
0.957542[a] 0.292154[a] 0.250314[a] 
0.739999[a] 0.365781[a] 0.394230[a] 
0.955398[a] 0.495429[a] 0.049183[a] 
0.857096[a] 0.635370[a] 0.007544[a] 
0.836396[a] 0.383533[a] 0.280080[a] 
0.774886[a] 0.238111[a] 0.487014[a] 
0.632149[a] 0.747290[a] 0.120571[a] 
0.470027[a] 0.213368[a] 0.816614[a] 
0.162675[a] 0.938563[a] 0.398772[a] 
0.124301[a] 0.402974[a] 0.972736[a] 
0.475481[a] 0.343456[a] 0.681073[a] 
0.277757[a] 0.746694[a] 0.475559[a] 
0.193024[a] 0.439251[a] 0.867735[a] 
0.932755[a] 0.470722[a] 0.096534[a] 
0.058439[a] 0.824898[a] 0.616673[a] 
0.245395[a] 0.802197[a] 0.452418[a] 
0.568808[a] 0.532865[a] 0.398337[a] 
0.158204[a] 0.738494[a] 0.603313[a] 
0.956922[a] 0.035983[a] 0.507105[a] 
0.012136[a] 0.674071[a] 0.813803[a] 
0.344081[a] 0.878842[a] 0.277087[a] 
0.112751[a] 0.891097[a] 0.496161[a] 
0.495011[a] 0.709094[a] 0.295905[a] 
0.514922[a] 0.643377[a] 0.341711[a] 
0.636931[a] 0.383380[a] 0.479700[a] 
0.398780[a] 0.772786[a] 0.328443[a] 
0.889027[a] 0.031363[a] 0.579621[a] 
0.301266[a] 0.257377[a] 0.941367[a] 
0.513352[a] 0.703351[a] 0.283307[a] 
0.936682[a] 0.552830[a] 0.010498[a] 
0.529850[a] 0.510754[a] 0.459406[a] 
0.615925[a] 0.857668[a] 0.026417[a] 
0.936071[a] 0.371269[a] 0.192670[a] 
0.345429[a] 0.929383[a] 0.225198[a] 
0.995571[a] 0.336560[a] 0.167879[a] 
0.728878[a] 0.020976[a] 0.750157[a] 
0.741063[a] 0.455164[a] 0.303783[a] 
0.673075[a] 0.568571[a] 0.258364[a] 
0.984145[a] 0.086463[a] 0.429401[a] 
0.013152[a] 0.608338[a] 0.878521[a] 
0.258992[a] 0.287817[a] 0.953202[a] 
0.898215[a] 0.248303[a] 0.353492[a] 
0.838874[a] 0.041530[a] 0.619606[a] 
0.300383[a] 0.206820[a] 0.992807[a] 
0.425303[a] 0.423088[a] 0.651618[a] 
0.262831[a] 0.956591[a] 0.280588[a] 
