0.160928[a] 0.080827[a] 0.258255[a] 
0.239668[a] 0.221236[a] 0.039106[a] 
0.090587[a] 0.022566[a] 0.386857[a] 
0.125806[a] 0.103088[a] 0.271116[a] 
0.104740[a] 0.385544[a] 0.009727[a] 
0.252012[a] 0.060870[a] 0.187128[a] 
0.419396[a] 0.074877[a] 0.005737[a] 
0.379504[a] 0.030597[a] 0.089909[a] 
0.327886[a] 0.087002[a] 0.085122[a] 
0.128812[a] 0.140871[a] 0.230326[a] 
0.191311[a] 0.238852[a] 0.069847[a] 
0.206333[a] 0.002360[a] 0.291317[a] 
0.075380[a] 0.267119[a] 0.157511[a] 
0.066195[a] 0.171240[a] 0.262576[a] 
0.189739[a] 0.297035[a] 0.013236[a] 
0.291674[a] 0.027554[a] 0.180782[a] 
0.204325[a] 0.171172[a] 0.124513[a] 
0.041455[a] 0.039182[a] 0.419372[a] 
0.160154[a] 0.272496[a] 0.067360[a] 
0.138535[a] 0.079971[a] 0.281504[a] 
0.209994[a] 0.119893[a] 0.170124[a] 
0.023942[a] 0.453071[a] 0.022997[a] 
0.285923[a] 0.089628[a] 0.124459[a] 
0.027535[a] 0.466811[a] 0.005664[a] 
0.134187[a] 0.101664[a] 0.264159[a] 
0.152913[a] 0.113032[a] 0.234065[a] 
0.112916[a] 0.269144[a] 0.117950[a] 
0.422877[a] 0.010291[a] 0.066843[a] 
0.035701[a] 0.183804[a] 0.280505[a] 
0.036554[a] 0.414037[a] 0.049420[a] 
0.108311[a] 0.331511[a] 0.060188[a] 
0.021109[a] 0.021246[a] 0.457655[a] 
0.138594[a] 0.213177[a] 0.148239[a] 
0.364272[a] 0.012203[a] 0.123535[a] 
0.253227[a] 0.197766[a] 0.049017[a] 
0.268621[a] 0.103799[a] 0.127591[a] 
0.052228[a] 0.434917[a] 0.012864[a] 
0.004591[a] 0.226308[a] 0.269111[a] 
0.292920[a] 0.141827[a] 0.065263[a] 
0.063587[a] 0.419679[a] 0.016744[a] 
0.429606[a] 0.033129[a] 0.037275[a] 
0.139614[a] 0.293595[a] 0.066801[a] 
0.161530[a] 0.223114[a] 0.115366[a] 
0.209592[a] 0.111701[a] 0.178717[a] 
0.245398[a] 0.241522[a] 0.013090[a] 
0.153469[a] 0.099380[a] 0.247161[a] 
0.361784[a] 0.081769[a] 0.056457[a] 
0.259273[a] 0.055873[a] 0.184864[a] 
0.212204[a] 0.038848[a] 0.248957[a] 
0.331274[a] 0.036626[a] 0.132110[a] 
0.041901[a] 0.214934[a] 0.243175[a] 
0.017207[a] 0.379900[a] 0.102904[a] 
0.387736[a] 0.109931[a] 0.002343[a] 
0.071211[a] 0.416256[a] 0.012544[a] 
0.074387[a] 0.332944[a] 0.092679[a] 
0.111568[a] 0.109289[a] 0.279154[a] 
0.043606[a] 0.241341[a] 0.215063[a] 
0.134880[a] 0.271899[a] 0.093231[a] 
0.129489[a] 0.326816[a] 0.043705[a] 
0.145424[a] 0.340282[a] 0.014304[a] 
0.172168[a] 0.029665[a] 0.298178[a] 
0.323615[a] 0.048913[a] 0.127482[a] 
0.156076[a] 0.341098[a] 0.002836[a] 
0.076620[a] 0.011349[a] 0.412041[a] 
0.023371[a] 0.353543[a] 0.123096[a] 
0.053741[a] 0.223760[a] 0.222509[a] 
0.361515[a] 0.057627[a] 0.080869[a] 
0.028339[a] 0.151633[a] 0.320039[a] 
0.318918[a] 0.070754[a] 0.110338[a] 
0.197992[a] 0.254759[a] 0.047259[a] 
0.301534[a] 0.033311[a] 0.165165[a] 
0.254545[a] 0.051507[a] 0.193958[a] 
0.325290[a] 0.023345[a] 0.151375[a] 
0.191276[a] 0.086143[a] 0.222591[a] 
0.212532[a] 0.164773[a] 0.122705[a] 
0.152890[a] 0.326336[a] 0.020784[a] 
0.246947[a] 0.158000[a] 0.095063[a] 
0.333463[a] 0.032377[a] 0.134170[a] 
0.028962[a] 0.349176[a] 0.121872[a] 
0.003495[a] 0.385250[a] 0.111265[a] 
0.206161[a] 0.212575[a] 0.081275[a] 
0.199730[a] 0.298286[a] 0.001993[a] 
0.074312[a] 0.303171[a] 0.122528[a] 
0.076443[a] 0.195623[a] 0.227944[a] 
0.007216[a] 0.260700[a] 0.232094[a] 
0.276097[a] 0.063224[a] 0.160689[a] 
0.012681[a] 0.263713[a] 0.223616[a] 
0.047329[a] 0.043016[a] 0.409665[a] 
0.078708[a] 0.164314[a] 0.256989[a] 
0.006942[a] 0.323472[a] 0.169595[a] 
0.356055[a] 0.001962[a] 0.141993[a] 
0.011996[a] 0.310236[a] 0.177778[a] 
0.443447[a] 0.045412[a] 0.011151[a] 
0.003956[a] 0.252430[a] 0.243623[a] 
0.032665[a] 0.380657[a] 0.086688[a] 
0.110216[a] 0.113538[a] 0.276255[a] 
0.205849[a] 0.001501[a] 0.292660[a] 
0.058062[a] 0.420857[a] 0.021091[a] 
0.185469[a] 0.236317[a] 0.078224[a] 
0.403504[a] 0.016666[a] 0.079841[a] 
0.178392[a] 0.032439[a] 0.289179[a] 
0.145190[a] 0.246423[a] 0.108397[a] 
0.304035[a] 0.155210[a] 0.040765[a] 
0.086638[a] 0.224813[a] 0.188559[a] 
0.224072[a] 0.170945[a] 0.104994[a] 
0.155348[a] 0.255509[a] 0.089153[a] 
0.045288[a] 0.294772[a] 0.159950[a] 
0.018393[a] 0.103131[a] 0.378485[a] 
0.029480[a] 0.062840[a] 0.407691[a] 
0.135006[a] 0.085674[a] 0.279330[a] 
0.189216[a] 0.219552[a] 0.091242[a] 
0.173197[a] 0.306482[a] 0.020331[a] 
0.090215[a] 0.254178[a] 0.155617[a] 
0.218911[a] 0.210991[a] 0.070108[a] 
0.012041[a] 0.068067[a] 0.419902[a] 
0.009302[a] 0.373729[a] 0.116979[a] 
0.061307[a] 0.339926[a] 0.098777[a] 
0.136092[a] 0.010940[a] 0.352978[a] 
0.116073[a] 0.018433[a] 0.365504[a] 
0.346890[a] 0.090309[a] 0.062811[a] 
0.083896[a] 0.072016[a] 0.344098[a] 
0.124534[a] 0.133579[a] 0.241896[a] 
0.138747[a] 0.208037[a] 0.153226[a] 
0.082362[a] 0.122175[a] 0.295473[a] 
0.353567[a] 0.051231[a] 0.095212[a] 
0.091656[a] 0.277622[a] 0.130731[a] 
0.222235[a] 0.159931[a] 0.117844[a] 
0.221260[a] 0.075395[a] 0.203355[a] 
0.019768[a] 0.225070[a] 0.255172[a] 
0.182150[a] 0.187419[a] 0.130441[a] 
0.103903[a] 0.059398[a] 0.336709[a] 
0.036324[a] 0.168163[a] 0.295524[a] 
0.053621[a] 0.087674[a] 0.358715[a] 
0.312408[a] 0.117007[a] 0.070595[a] 
0.335050[a] 0.050636[a] 0.114324[a] 
0.270968[a] 0.011155[a] 0.217886[a] 
0.209092[a] 0.060242[a] 0.230675[a] 
0.405407[a] 0.039594[a] 0.055009[a] 
0.430065[a] 0.059108[a] 0.010837[a] 
0.337303[a] 0.110030[a] 0.052677[a] 
0.455847[a] 0.033250[a] 0.010913[a] 
0.064195[a] 0.338697[a] 0.097118[a] 
0.032358[a] 0.044629[a] 0.423023[a] 
0.211467[a] 0.211810[a] 0.076733[a] 
0.259411[a] 0.089855[a] 0.150745[a] 
0.179101[a] 0.083025[a] 0.237884[a] 
0.115399[a] 0.257623[a] 0.126988[a] 
0.133509[a] 0.010351[a] 0.356150[a] 
0.113194[a] 0.364883[a] 0.021934[a] 
0.182693[a] 0.198847[a] 0.118470[a] 
0.311365[a] 0.023575[a] 0.165071[a] 
0.011333[a] 0.468237[a] 0.020440[a] 
0.105250[a] 0.309010[a] 0.085750[a] 
0.022479[a] 0.197821[a] 0.279710[a] 
0.259461[a] 0.051553[a] 0.188996[a] 
0.246623[a] 0.248076[a] 0.005311[a] 
0.330552[a] 0.064424[a] 0.105034[a] 
0.024170[a] 0.423597[a] 0.052242[a] 
0.386437[a] 0.031026[a] 0.082548[a] 
0.186000[a] 0.249467[a] 0.064542[a] 
0.153741[a] 0.022437[a] 0.323832[a] 
0.263223[a] 0.051105[a] 0.185682[a] 
0.017481[a] 0.093338[a] 0.389191[a] 
0.299336[a] 0.167261[a] 0.033413[a] 
0.132464[a] 0.260467[a] 0.107079[a] 
0.159748[a] 0.283805[a] 0.056456[a] 
0.153592[a] 0.274533[a] 0.071885[a] 
0.347039[a] 0.120203[a] 0.032768[a] 
0.059432[a] 0.052878[a] 0.387700[a] 
0.086271[a] 0.262487[a] 0.151251[a] 
0.244246[a] 0.078516[a] 0.177248[a] 
0.100359[a] 0.247264[a] 0.152387[a] 
0.024485[a] 0.324813[a] 0.150712[a] 
0.032080[a] 0.166437[a] 0.301494[a] 
0.007671[a] 0.309424[a] 0.182914[a] 
0.136852[a] 0.183607[a] 0.179551[a] 
0.281563[a] 0.057446[a] 0.161001[a] 
0.278556[a] 0.208152[a] 0.013302[a] 
0.064968[a] 0.176613[a] 0.258429[a] 
0.006898[a] 0.384060[a] 0.109052[a] 
0.101613[a] 0.315427[a] 0.082971[a] 
0.301271[a] 0.093943[a] 0.104796[a] 
0.123813[a] 0.344989[a] 0.031208[a] 
0.353401[a] 0.011743[a] 0.134867[a] 
0.011422[a] 0.301510[a] 0.187078[a] 
0.186407[a] 0.309861[a] 0.003742[a] 
0.151214[a] 0.122746[a] 0.226050[a] 
0.151080[a] 0.300859[a] 0.048071[a] 
0.103452[a] 0.244117[a] 0.152441[a] 
0.344501[a] 0.110530[a] 0.044979[a] 
0.057887[a] 0.141884[a] 0.300239[a] 
0.050736[a] 0.167897[a] 0.281377[a] 
0.169137[a] 0.314955[a] 0.015918[a] 
0.372121[a] 0.033678[a] 0.094212[a] 
0.051885[a] 0.437577[a] 0.010548[a] 
0.035847[a] 0.378526[a] 0.085637[a] 
0.052057[a] 0.358401[a] 0.089551[a] 
0.303379[a] 0.058149[a] 0.138482[a] 
0.408004[a] 0.081555[a] 0.010451[a] 
0.144416[a] 0.208276[a] 0.147317[a] 
0.019047[a] 0.356380[a] 0.124583[a] 
0.180979[a] 0.228834[a] 0.090197[a] 
0.181582[a] 0.163867[a] 0.154562[a] 
0.282437[a] 0.213244[a] 0.004330[a] 
0.226712[a] 0.243742[a] 0.029556[a] 
0.396065[a] 0.011126[a] 0.092819[a] 
0.390408[a] 0.050688[a] 0.058914[a] 
0.035610[a] 0.011017[a] 0.453383[a] 
0.177682[a] 0.235884[a] 0.086444[a] 
0.000354[a] 0.178732[a] 0.320924[a] 
0.229826[a] 0.013362[a] 0.256823[a] 
0.248797[a] 0.106902[a] 0.144311[a] 
0.185139[a] 0.077507[a] 0.237364[a] 
0.368215[a] 0.018739[a] 0.113056[a] 
0.369610[a] 0.088974[a] 0.041426[a] 
0.321752[a] 0.129078[a] 0.049179[a] 
0.311955[a] 0.120634[a] 0.067421[a] 
0.260504[a] 0.087270[a] 0.152236[a] 
0.042373[a] 0.314082[a] 0.143555[a] 
0.405876[a] 0.017288[a] 0.076846[a] 
0.115743[a] 0.211530[a] 0.172737[a] 
0.335379[a] 0.025892[a] 0.138739[a] 
0.086534[a] 0.279827[a] 0.133649[a] 
0.139650[a] 0.305996[a] 0.054363[a] 
0.341253[a] 0.080609[a] 0.078148[a] 
0.037697[a] 0.048824[a] 0.413489[a] 
0.182676[a] 0.201840[a] 0.115493[a] 
0.257399[a] 0.054659[a] 0.187952[a] 
0.253147[a] 0.238937[a] 0.007926[a] 
0.074470[a] 0.353429[a] 0.072111[a] 
0.088228[a] 0.063428[a] 0.348354[a] 
0.291306[a] 0.125912[a] 0.082793[a] 
0.039941[a] 0.365418[a] 0.094652[a] 
0.197236[a] 0.275774[a] 0.027000[a] 
0.048341[a] 0.313926[a] 0.137743[a] 
0.328338[a] 0.159963[a] 0.011709[a] 
0.092835[a] 0.113071[a] 0.294104[a] 
0.071825[a] 0.229454[a] 0.198730[a] 
0.317185[a] 0.132982[a] 0.049843[a] 
0.085235[a] 0.239158[a] 0.175617[a] 
0.254795[a] 0.038659[a] 0.206556[a] 
0.148079[a] 0.083337[a] 0.268594[a] 
0.100254[a] 0.302692[a] 0.097063[a] 
0.114517[a] 0.322531[a] 0.062962[a] 
0.240064[a] 0.133333[a] 0.126613[a] 
0.243529[a] 0.068006[a] 0.188475[a] 
0.022175[a] 0.274222[a] 0.203613[a] 
0.128020[a] 0.343650[a] 0.028340[a] 
0.020330[a] 0.444392[a] 0.035288[a] 
0.235748[a] 0.104660[a] 0.159602[a] 
0.086032[a] 0.253249[a] 0.160729[a] 
0.034914[a] 0.277201[a] 0.187895[a] 
0.050930[a] 0.221157[a] 0.227923[a] 
0.256418[a] 0.222273[a] 0.021318[a] 
0.334466[a] 0.066346[a] 0.099198[a] 
0.022494[a] 0.282908[a] 0.194609[a] 
0.340792[a] 0.106264[a] 0.052954[a] 
0.049122[a] 0.081641[a] 0.369247[a] 
0.018274[a] 0.396440[a] 0.085296[a] 
0.014826[a] 0.377577[a] 0.107606[a] 
0.373816[a] 0.038017[a] 0.088178[a] 
0.047845[a] 0.189931[a] 0.262234[a] 
0.113415[a] 0.074513[a] 0.312082[a] 
0.442749[a] 0.051719[a] 0.005542[a] 
0.121356[a] 0.025822[a] 0.352832[a] 
0.085691[a] 0.304921[a] 0.109397[a] 
0.052725[a] 0.112793[a] 0.334492[a] 
0.075866[a] 0.249878[a] 0.174266[a] 
0.374970[a] 0.040448[a] 0.084593[a] 
0.026660[a] 0.197750[a] 0.275600[a] 
0.397443[a] 0.080475[a] 0.022092[a] 
0.377533[a] 0.032703[a] 0.089775[a] 
0.413446[a] 0.013996[a] 0.072568[a] 
0.487189[a] 0.012116[a] 0.000705[a] 
0.288633[a] 0.060372[a] 0.151005[a] 
0.198503[a] 0.109766[a] 0.191741[a] 
0.124102[a] 0.289466[a] 0.086442[a] 
0.198908[a] 0.169154[a] 0.131948[a] 
0.084996[a] 0.063056[a] 0.351957[a] 
0.068780[a] 0.026142[a] 0.405089[a] 
0.058762[a] 0.099705[a] 0.341543[a] 
0.303962[a] 0.173523[a] 0.022525[a] 
0.276564[a] 0.033723[a] 0.189723[a] 
0.106886[a] 0.158951[a] 0.234173[a] 
0.189152[a] 0.210822[a] 0.100035[a] 
0.120033[a] 0.290868[a] 0.089109[a] 
0.288306[a] 0.013020[a] 0.198684[a] 
0.078941[a] 0.193591[a] 0.227479[a] 
0.159504[a] 0.056587[a] 0.283919[a] 
0.047408[a] 0.051243[a] 0.401359[a] 
0.034039[a] 0.379360[a] 0.086612[a] 
0.416808[a] 0.003559[a] 0.079643[a] 
0.070529[a] 0.408369[a] 0.021112[a] 
0.220909[a] 0.042319[a] 0.236783[a] 
0.182751[a] 0.156968[a] 0.160291[a] 
0.135342[a] 0.224028[a] 0.140640[a] 
0.146332[a] 0.131709[a] 0.221970[a] 
0.004346[a] 0.138295[a] 0.357369[a] 
0.130913[a] 0.102313[a] 0.266783[a] 
0.234536[a] 0.216543[a] 0.048931[a] 
0.324494[a] 0.099603[a] 0.075912[a] 
0.261299[a] 0.202791[a] 0.035921[a] 
0.155365[a] 0.194020[a] 0.150625[a] 
0.347221[a] 0.105431[a] 0.047358[a] 
0.143399[a] 0.182774[a] 0.173837[a] 
0.194748[a] 0.065398[a] 0.239865[a] 
0.033541[a] 0.378039[a] 0.088430[a] 
0.004107[a] 0.377265[a] 0.118638[a] 
0.051609[a] 0.202806[a] 0.245595[a] 
0.393962[a] 0.063857[a] 0.042190[a] 
0.435646[a] 0.002933[a] 0.061431[a] 
0.194927[a] 0.304056[a] 0.001027[a] 
0.052800[a] 0.402260[a] 0.044949[a] 
0.177645[a] 0.231107[a] 0.091258[a] 
0.357504[a] 0.130926[a] 0.011580[a] 
0.041243[a] 0.310483[a] 0.148284[a] 
0.144758[a] 0.119390[a] 0.235863[a] 
0.033130[a] 0.279087[a] 0.187793[a] 
0.106678[a] 0.222586[a] 0.170746[a] 
0.176614[a] 0.181687[a] 0.141709[a] 
0.034686[a] 0.033091[a] 0.432233[a] 
0.167001[a] 0.290649[a] 0.042360[a] 
0.242489[a] 0.187786[a] 0.069735[a] 
0.064114[a] 0.282891[a] 0.153004[a] 
0.110930[a] 0.020946[a] 0.368135[a] 
0.099256[a] 0.119236[a] 0.281518[a] 
0.100788[a] 0.377126[a] 0.022096[a] 
0.200623[a] 0.091841[a] 0.207546[a] 
0.269035[a] 0.050439[a] 0.180536[a] 
0.282945[a] 0.109520[a] 0.107545[a] 
0.179609[a] 0.100927[a] 0.219474[a] 
0.137392[a] 0.195165[a] 0.167452[a] 
0.052574[a] 0.108174[a] 0.339262[a] 
0.354418[a] 0.094164[a] 0.051428[a] 
0.162356[a] 0.099559[a] 0.238095[a] 
0.050633[a] 0.203395[a] 0.245981[a] 
0.022467[a] 0.230306[a] 0.247238[a] 
0.380239[a] 0.021059[a] 0.098711[a] 
0.130503[a] 0.261668[a] 0.107840[a] 
0.056926[a] 0.225423[a] 0.217661[a] 
0.157251[a] 0.233025[a] 0.109734[a] 
0.072231[a] 0.284023[a] 0.143756[a] 
0.028402[a] 0.437317[a] 0.034292[a] 
0.434896[a] 0.056371[a] 0.008743[a] 
0.042272[a] 0.337326[a] 0.120412[a] 
0.056989[a] 0.238424[a] 0.204597[a] 
0.047845[a] 0.294642[a] 0.157522[a] 
0.245032[a] 0.106201[a] 0.148777[a] 
0.135593[a] 0.275571[a] 0.088846[a] 
0.071048[a] 0.200810[a] 0.228152[a] 
0.225552[a] 0.178565[a] 0.095894[a] 
0.168308[a] 0.120355[a] 0.211347[a] 
0.068093[a] 0.019165[a] 0.412752[a] 
0.236268[a] 0.134488[a] 0.129254[a] 
0.309411[a] 0.074555[a] 0.116044[a] 
0.301094[a] 0.025109[a] 0.173807[a] 
0.104972[a] 0.193445[a] 0.201593[a] 
0.146017[a] 0.139252[a] 0.214740[a] 
0.011224[a] 0.336974[a] 0.151812[a] 
0.114889[a] 0.244763[a] 0.140358[a] 
0.372047[a] 0.112302[a] 0.015661[a] 
0.045944[a] 0.422784[a] 0.031283[a] 
0.130086[a] 0.040923[a] 0.329001[a] 
0.171735[a] 0.269468[a] 0.058807[a] 
0.017928[a] 0.176748[a] 0.305334[a] 
0.159233[a] 0.008849[a] 0.331929[a] 
0.029042[a] 0.269404[a] 0.201564[a] 
0.243562[a] 0.155154[a] 0.101295[a] 
0.040635[a] 0.289889[a] 0.169487[a] 
0.234528[a] 0.144100[a] 0.121382[a] 
0.074657[a] 0.043881[a] 0.381473[a] 
0.029382[a] 0.306829[a] 0.163799[a] 
0.088626[a] 0.032791[a] 0.378593[a] 
0.150134[a] 0.239832[a] 0.110044[a] 
0.109164[a] 0.123695[a] 0.267150[a] 
0.277149[a] 0.025422[a] 0.197439[a] 
0.012429[a] 0.292631[a] 0.194950[a] 
0.038878[a] 0.175722[a] 0.285410[a] 
0.368380[a] 0.015359[a] 0.116272[a] 
0.033956[a] 0.221509[a] 0.244545[a] 
0.117404[a] 0.354895[a] 0.027711[a] 
0.111980[a] 0.357468[a] 0.030562[a] 
0.277546[a] 0.196330[a] 0.026135[a] 
0.240247[a] 0.138875[a] 0.120888[a] 
0.028083[a] 0.156854[a] 0.315073[a] 
0.110260[a] 0.119804[a] 0.269946[a] 
0.213864[a] 0.274342[a] 0.011804[a] 
0.198729[a] 0.135885[a] 0.165396[a] 
0.086421[a] 0.362640[a] 0.050948[a] 
0.055388[a] 0.434871[a] 0.009751[a] 
0.275161[a] 0.145904[a] 0.078946[a] 
0.019585[a] 0.096271[a] 0.384154[a] 
0.397712[a] 0.087743[a] 0.014555[a] 
0.009496[a] 0.362224[a] 0.128290[a] 
0.159994[a] 0.032043[a] 0.307973[a] 
0.321025[a] 0.044678[a] 0.134307[a] 
0.055731[a] 0.281101[a] 0.163178[a] 
0.153131[a] 0.159707[a] 0.187171[a] 
0.068250[a] 0.186722[a] 0.245037[a] 
0.196296[a] 0.164585[a] 0.139130[a] 
0.055235[a] 0.101793[a] 0.342982[a] 
0.361410[a] 0.049924[a] 0.088676[a] 
0.141800[a] 0.094087[a] 0.264123[a] 
0.081112[a] 0.158654[a] 0.260243[a] 
0.275861[a] 0.060971[a] 0.163178[a] 
0.137079[a] 0.195045[a] 0.167886[a] 
0.183819[a] 0.082023[a] 0.234168[a] 
0.385924[a] 0.005400[a] 0.108686[a] 
0.053409[a] 0.445514[a] 0.001087[a] 
0.190403[a] 0.083362[a] 0.226245[a] 
0.227642[a] 0.257277[a] 0.015091[a] 
0.016612[a] 0.045058[a] 0.438340[a] 
0.005617[a] 0.425139[a] 0.069254[a] 
0.120081[a] 0.036819[a] 0.343110[a] 
0.090653[a] 0.372180[a] 0.037177[a] 
0.165381[a] 0.263694[a] 0.070935[a] 
0.241632[a] 0.221219[a] 0.037158[a] 
0.187184[a] 0.080099[a] 0.232727[a] 
0.335264[a] 0.146262[a] 0.018484[a] 
0.115982[a] 0.246557[a] 0.137471[a] 
0.145414[a] 0.147387[a] 0.207210[a] 
0.251294[a] 0.021878[a] 0.226838[a] 
0.100059[a] 0.323652[a] 0.076299[a] 
0.066512[a] 0.345606[a] 0.087892[a] 
0.033081[a] 0.052650[a] 0.414279[a] 
0.325989[a] 0.125249[a] 0.048771[a] 
0.379759[a] 0.047657[a] 0.072594[a] 
0.151312[a] 0.005632[a] 0.343067[a] 
0.062872[a] 0.205777[a] 0.231361[a] 
0.198292[a] 0.269565[a] 0.032153[a] 
0.016820[a] 0.229785[a] 0.253405[a] 
0.262788[a] 0.041934[a] 0.195288[a] 
0.309676[a] 0.005789[a] 0.184545[a] 
0.133330[a] 0.006351[a] 0.360329[a] 
0.075716[a] 0.077426[a] 0.346868[a] 
0.074163[a] 0.152099[a] 0.273748[a] 
0.019311[a] 0.099642[a] 0.381057[a] 
0.215213[a] 0.070878[a] 0.213919[a] 
0.232182[a] 0.060353[a] 0.207475[a] 
0.030981[a] 0.086949[a] 0.382080[a] 
0.037550[a] 0.082807[a] 0.379653[a] 
0.216021[a] 0.043186[a] 0.240803[a] 
0.118845[a] 0.248845[a] 0.132321[a] 
0.229626[a] 0.220113[a] 0.050271[a] 
0.058171[a] 0.120895[a] 0.320944[a] 
0.095965[a] 0.381247[a] 0.022798[a] 
